     1   -1.289   -1.219      0.305  0.010     3.75    -3.70     0.01     0.08
     2   -0.019   -0.049     -0.060  0.006    -2.61    -4.86    -0.47     8.45
     1    0.313    0.041      0.240  0.010     1.76    -3.18     2.21     4.55
    -2    0.123   -0.245     -0.087  0.006     1.48    -3.72    -1.40     2.65
    -2    0.551   -0.494     -0.718  0.006     5.64    -5.65    -8.81    13.08
    -2    0.059   -0.021      0.021  0.006     1.72    -3.89    -1.82     3.44
     3   -0.074    0.260     -0.170  0.199    -5.69     1.43    -3.50     4.60
    -1    0.446    0.606     -0.276  0.010    -6.08     0.22    -0.86     1.65
    -3    0.056   -0.271      0.350  0.199     3.91    -4.34     1.37     2.71
    -3    0.257   -0.075     -0.328  0.199     4.97    -3.32    -1.69     3.12
    -2    0.468    0.058     -0.003  0.006     4.33    -2.73    -0.20     1.26
     1   -0.063    0.272      0.109  0.010    -3.34     8.30     0.43    12.62
    -2    0.078    0.221     -0.917  0.006    -1.66     2.67   -10.22    12.76
    -2    0.076   -0.234     -0.721  0.006    -1.65    -2.90    -4.21     6.06
     2   -0.760   -0.964     -0.315  0.006    -3.65    -3.68    -0.52     1.25
     2   -0.511   -1.508      2.233  0.006    -1.75    -4.96    11.56    13.18
     1   -0.052    0.149     -0.252  0.010    -1.49     1.78    -6.63     9.23
     2   -0.031   -0.135     -0.204  0.006    -3.06     0.21     1.56     4.74
     2    0.531    0.344     -0.381  0.006     4.37     2.52    -0.55     1.30
    -2    1.694   -0.569     -0.466  0.006     4.76     2.37    -0.14     1.36
    -1   -0.006   -0.025     -0.109  0.010    -2.18     0.62    -1.72     7.41
     3    0.037    0.489     -0.193  0.199    -6.15     4.66    -1.81     4.68
     1   -0.183    0.040      0.163  0.010    -0.34     4.81     0.64     2.27
     2    0.043   -0.084      0.238  0.006    -0.70     1.50     1.88     7.98
     2   -0.381    0.286      0.316  0.006     0.12     4.18     3.43     4.76
     1   -0.286   -0.254     -0.802  0.010    -6.86    -4.41    -4.23     6.67
    -2   -0.070   -0.412     -0.279  0.006    -1.51    -2.18    -0.93     4.75
     2   -0.790   -1.350      0.832  0.006    -4.61     0.52     1.43     5.36
     3   -0.045    0.221      1.841  0.199    -0.69     4.54     9.20    10.09
     1   -0.180    0.261      0.305  0.010    -2.27     5.28    -0.01     1.11
     1    0.167    0.394     -0.304  0.010     2.19     5.73     0.02     0.12
    -3    1.838    1.168      0.026  0.199     2.21     5.70     0.00     0.08
    -2   -0.011    0.146      0.081  0.006     0.18     2.42     0.90     3.38
     3    0.844   -1.469     -0.414  0.199     6.75    -9.32    -3.37    15.37
    -3    0.143   -0.025      1.250  0.199    -2.31    -0.28    30.31    31.04
     1   -0.553    0.217      0.991  0.010    -2.43    -1.71    21.35    22.90
    -2    0.272   -0.779     -0.561  0.006     9.13    -2.57    -4.76     9.73
    -1    0.370   -0.084     -0.143  0.010     4.33     4.33    -0.03     0.08
    -2    0.799   -0.232     -0.194  0.006     4.33     4.33    -0.03     0.08
    -1    0.024   -0.019      0.009  0.010    -3.11    -4.66     0.08     3.89
     1    1.560   -1.767     -0.788  0.010    -1.56    -3.69    -0.03     0.08
    -1    0.716    0.117     -0.258  0.010     0.86    -2.59    -0.53     1.35
    -1   -0.295   -0.207      0.002  0.010    -1.78    -1.89     1.68     5.56
    -2   -0.003   -0.132     -0.196  0.006    -1.46    -1.71    -3.24     5.75
     2    0.379   -0.291      0.157  0.006     2.31    -0.91     1.04     4.42
     2   -0.648    0.409      0.996  0.006    -2.47    -0.21     5.87     7.16
     1    0.207    0.213      0.625  0.010    -0.17     0.39     1.33     5.40
     1   -0.329   -0.569      0.190  0.010    -5.66    -0.93     0.13     2.46
     1   -0.650    0.154     -0.206  0.010    -6.00     0.85    -1.35     2.11
     2    0.255   -0.004      0.075  0.006    -0.20     1.76    -1.60     8.70
    -3    0.115   -0.364     -0.422  0.199    -3.73    -0.39    -2.19     5.98
     1   -0.957    0.221     -0.293  0.010    -8.58     0.28    -3.93    10.52
     1    0.850    0.019      0.005  0.010     2.48     2.87    -0.08     2.43
    -2    1.379    0.469      0.931  0.006     1.80     3.46     0.33     1.23
     2   -0.089   -0.763     -0.360  0.006     0.88    -2.82    -0.79     2.19
     1   -0.121    0.095     -0.335  0.010     1.60     1.40    -4.00     7.48
     2    0.252    0.001     -0.034  0.006     3.43    -1.49     1.06     3.71
    -3    0.655   -0.259      1.955  0.199     1.49    -2.58     4.59     5.30
     2    0.385    0.316      4.068  0.006     2.82     2.18    25.81    26.44
    -3    0.472   -0.018     -0.158  0.199     6.95     0.68    -4.47    12.04
     1    0.008    0.274     -1.211  0.010     0.10     5.44   -11.60    12.57
     2   -0.009   -0.127      0.104  0.006     4.20    -1.55     3.84     5.88
    -3    0.068   -0.165      0.270  0.199     2.75    -0.74     0.85     3.43
    -2   -1.378   -0.117      0.444  0.006    -6.61    -4.49     0.03     3.23
     1   -0.907   -0.684     -0.276  0.010    -3.99    -4.64     0.01     0.53
    -1    0.097    0.083     -0.021  0.010     0.32     1.25     4.64     7.35
     1    0.028   -0.282      0.251  0.010    -4.36    -0.75    -0.27     3.62
     2   -0.076    0.098      0.400  0.006     1.87     4.64     4.80     6.31
    -1   -0.728    0.740      2.527  0.010    -0.87     4.60     4.61     5.29
     2    0.148    0.115     -0.337  0.006     1.31    -3.60    -5.65     6.57
     3    0.466   -0.200     -2.075  0.199     3.60    -2.11   -11.51    12.56
     2   -0.331   -0.714     -0.396  0.006     1.28    -3.69    -0.78     2.59
     2   -0.524    0.376      0.241  0.006    -1.80    -0.69    -0.57     4.48
     2   -0.034    0.065     -0.020  0.006    -8.08    -2.87   -13.83    17.39
     1    0.080   -0.218     -0.006  0.010    -2.73    -1.57    -1.49     5.80
     2   -0.083    0.183     -0.237  0.006    -0.40     2.15    -2.89     5.16
     2   -0.035    0.055     -0.047  0.006    -3.15     1.36    -0.64     2.52
     2    1.217    0.095     -0.777  0.006    -0.08     0.25    -3.27     5.66
    -3    0.173    0.982     -0.002  0.199     2.73     7.61    -0.26     5.78
     3    0.114   -0.240      0.036  0.199     0.70     3.11    -2.19     3.88
     2    0.278   -0.210     -1.929  0.006    -1.72    -2.88    -5.62     5.89
    -3   -0.118   -0.125     -1.606  0.199    -4.87    -3.49   -57.12    58.21
     1   -0.092   -0.220      0.052  0.010     2.19    -0.81     1.08     4.31
    -2    0.188   -0.072      0.041  0.006     6.30     0.19    -2.90     9.37
     3    0.438   -0.654     -1.095  0.199     3.37     0.03    -1.20     2.55
     1    0.058   -0.115      0.029  0.010     3.71     0.43     1.26     2.10
     2    0.009    0.081     -0.305  0.006     0.78    -0.71   -24.98    26.24
    -2   -0.025   -0.024     -0.086  0.006     1.85     1.56     2.56     6.80
     2   -0.123   -0.196     -0.078  0.006    -2.67    -2.56    -0.41     6.38
    -3   -0.437    0.894     -1.257  0.199    -5.29    -3.35    -0.39     0.96
     1   -0.136    0.085      1.014  0.010    -8.10     0.47     6.18     9.06
     3    0.026    0.456      0.533  0.199    -0.87    11.48    21.82    28.04
     2   -0.242   -0.031     -0.333  0.006    -4.88    -2.02    -0.68     4.18
     2    0.051   -0.270     -0.182  0.006    -1.19    -3.37    -4.82     7.68
    -2    0.106    0.162     -0.481  0.006     2.92     3.02   -12.73    15.08
    -1   -0.913    0.091     -1.439  0.010    -2.23     2.90    -2.93     3.41
    -3    0.326    0.311      0.315  0.199     2.79     2.23    -1.05     6.15
    -1   -0.516   -0.172     -0.038  0.010    -4.25     1.19     0.82     2.07
     1   -1.261    1.269      1.407  0.010    -4.49     2.53     2.62     3.55
     2    0.028    0.127      0.836  0.006    -3.67    -0.92     5.13     5.89
    -2   -0.355    1.800      0.916  0.006    -5.38    -0.95     0.75     1.66
     3    0.132    0.323     -0.483  0.199     2.68     7.24   -16.95    20.80
    -2    0.104    0.111      0.162  0.006     2.17     2.23    -0.90     2.35
     2   -0.001   -0.304      0.158  0.006    -2.37    -3.63     0.29     0.81
    -2    1.299   -0.166      1.792  0.006     0.44    -3.72     3.70     4.84
    -2   -0.001   -0.207      0.052  0.006     2.79     0.99    -1.73     4.86
    -1   -1.425    0.177      0.250  0.010    -7.10     1.48    -0.07     7.93
    -1   -0.113    0.014      0.098  0.010    -0.98    -0.06    -0.08     3.99
    -1    0.004    0.352      0.333  0.010    -2.49     3.06     8.74    11.36
     1   -0.081   -0.322     -0.173  0.010    -3.16    -3.79    -0.48     2.25
     2    0.314   -0.149      0.149  0.006     2.01    -0.96    -0.39     2.46
    -2    0.122    0.018      0.081  0.006     1.94    -0.67    -5.05     7.53
     2    0.100   -0.207      0.366  0.006    -1.35    -0.91     2.22     3.88
     2   -0.226    0.008     -0.097  0.006    -2.16     0.04    -7.97    10.60
     1    0.070    0.216     -0.543  0.010    -1.57    -0.71   -18.08    18.89
    -2    0.102   -0.104      0.035  0.006    -1.33    -0.29     9.06    11.16
     2    0.497   -0.332      0.406  0.006    -0.91    -0.97     1.88     3.49
    -3    0.648    0.349     -0.313  0.199    24.47    12.62   -11.48    32.92
     1    0.567   -0.112     -0.016  0.010     5.99    -0.83    -0.63     6.39
    -2    0.248    0.108     -0.059  0.006     0.31     5.84     0.02     0.67
     2    0.698    1.733     -0.242  0.006     0.18     5.99    -0.24     0.54
     1    0.729   -0.225     -0.279  0.010     3.09    -2.58    -2.53     4.89
    -1    0.556    0.214     -1.088  0.010     1.22    -1.73   -16.40    17.78
    -2    0.332    0.866     -0.525  0.006     2.03     3.81    -0.72     1.57
    -1    0.061    0.066     -0.045  0.010    -0.99    -0.68    -3.57     8.98
    -2   -0.126    0.849      0.748  0.006     0.95     4.44     2.55     4.02
    -2    0.047    0.159     -0.052  0.006     3.35     1.59    -1.23     4.37
    -2    0.410    0.141     -0.092  0.006     2.79    -2.98    -1.84     2.78
    -2    0.468    0.027     -0.166  0.006     6.15    -2.24    -2.98     4.51
    -2   -0.121    0.010      0.118  0.006     0.18     1.83    -0.82     5.61
     2    0.034    0.085      0.057  0.006     1.53     6.12    -0.28     4.02
    -1   -0.057   -0.273      0.097  0.010     1.50    -0.71     3.32     5.11
     2    0.342   -0.327      0.265  0.006     2.33     0.04    -0.74     6.61
    -1   -0.158    0.086     -0.249  0.010    -4.12     3.23   -13.04    13.85
     1   -1.298    0.776      0.909  0.010    -4.61     1.67     0.03     0.10
     1   -0.619   -1.424      1.414  0.010    -6.31    -3.85     4.29     5.99
    -1   -0.067   -0.069      0.032  0.010     2.03    -1.66     7.56    11.58
     4   -1.632    0.215     -0.299  1.350   -11.62     5.40    -1.91    13.40
    -1   -0.391    0.158     -0.010  0.010    -3.45     3.75    -1.46     2.84
    -2    0.027   -0.510     -0.425  0.006     0.80     2.31    -4.06     5.85
     2    0.196   -0.152     -0.233  0.006     4.49     3.94    -2.15     4.54
    -1   -0.030    0.332     -0.268  0.010    -2.93     8.81    -5.99    10.09
     1    0.041    0.089     -0.066  0.010    -1.97     3.86    -9.89    11.42
     2   -0.291   -0.205      0.202  0.006    -1.79     0.09     3.35     6.50
    -2    0.089    0.123      0.290  0.006     1.13     2.41     0.48     2.40
    -2   -0.003   -0.070      0.044  0.006    -0.87    -2.39    -3.15     4.71
     1   -0.003   -0.026     -0.095  0.010    -1.06    -3.02    -1.09     3.28
     2   -0.652   -0.682      0.128  0.006     0.69    -4.56     0.32     2.73
    -2   -0.132   -0.430      0.365  0.006     2.69    -5.19     1.08     2.15
    -1   -0.034   -0.089      0.134  0.010    -2.20    -2.49     2.21     5.78
     1   -0.006    0.083     -0.024  0.010    -2.19    -1.42     9.89    12.46
     2   -0.518   -0.365      0.156  0.006    -5.10    -3.68     1.50     2.48
    -2   -0.132    0.306      0.068  0.006    -7.90     2.83     2.77     8.04
    -2    0.057    0.199      1.931  0.006     1.79     0.80    22.71    23.27
     2    0.131   -0.117      0.749  0.006    -2.01    -3.12    13.28    13.94
    -4    0.419   -0.146     -0.293  1.350     2.84     2.05    -1.16     6.15
     2    0.463   -0.149      0.025  0.006     5.98    -0.99    -0.46     6.48
    -1   -0.264   -0.254     -0.117  0.010    -6.77    -4.27    -4.41     6.67
     2   -0.386   -0.846     -0.460  0.006    -9.40    -5.71    -2.16     7.33
     1    1.006   -0.186     -0.627  0.010     1.63     1.32    -3.89     7.48
    -1   -0.324   -0.520     -0.460  0.010    -4.33    -3.10    -6.12     8.81
     1   -0.454    0.232     -0.073  0.010    -8.01     5.70    -3.25     7.67
     1   -0.953   -0.938      0.696  0.010    -7.05     0.74     3.85     6.40
     2   -0.328    0.298      1.663  0.006    -3.80     4.20     1.37     1.58
     2    0.050    0.002     -0.037  0.006    -0.24     0.25     1.31     5.54
     2   -0.629    0.493     -0.568  0.006    -1.99     4.41    -7.05     8.85
     2   -0.722    0.468      0.272  0.006    -1.21     3.54     0.92     3.13
     2    0.089    0.009     -0.668  0.006     2.84     5.66    -9.57    10.77
     1    0.210    0.576     -0.160  0.010     3.10     1.79    -0.10     0.87
     1   -0.049    0.241     -0.305  0.010    -3.25     5.01    -7.10    12.26
    -2    0.166    0.120     -0.381  0.006     0.65    -0.29   -22.21    23.48
     1   -0.325    0.068      0.029  0.010    -5.14    -0.79    -1.29     5.63
     2    0.113    0.059     -0.279  0.006     2.02    -1.55    -1.78     2.85
     2    0.044    0.013     -0.312  0.006     2.90    -3.68    -7.36     8.08
     1   -0.027   -0.114     -0.203  0.010     2.30    -3.54    -1.56     2.06
     1    0.484    1.072     -0.794  0.010     2.38     2.45    -0.30     0.49
    -2    0.123    0.180      0.012  0.006     3.95     3.77    -2.45     4.69
     2    0.268   -0.782     -0.656  0.006     0.72    -3.46    -0.79     1.56
    -2    0.109   -0.017      0.494  0.006     0.12    -3.02     0.54     1.06
     1    0.423   -0.100     -0.809  0.010     4.68    -7.33    -3.94     5.57
    -1    0.824   -0.973     -0.986  0.010     1.25    -5.54    -0.07     0.10
    -3    1.417    0.345     -1.197  0.199     4.68     3.64    -0.79     1.95
     3   -0.066   -0.396      0.340  0.199     3.86     1.90     1.53     3.70
     1    0.164   -0.242     -0.101  0.010     2.43    -0.70    -5.92     7.42
    -1   -0.072    0.138     -0.428  0.010     0.21     2.38    -6.73     7.63
     1   -0.032   -0.073     -0.168  0.010    -1.05    -4.44    -1.13     2.75
     1   -0.066   -0.103     -0.015  0.010    -5.66    -4.80    -6.84     9.67
     2   -0.265   -0.724     -0.736  0.006    -2.35    -4.62    -1.04     1.79
     2   -0.349   -0.051      0.055  0.006    -5.03     0.05     1.02     6.15
    -1   -0.589    0.414     -1.216  0.010    -3.73     3.23    -1.30     2.58
     2   -0.137    0.133      0.493  0.006    -3.68     1.49     1.33     2.52
    -1   -0.198    0.049      0.227  0.010    -5.12     2.05    -0.63     2.67
    -1    0.389   -0.342     -0.039  0.010     1.59    -5.39     0.03     3.42
     3    0.015   -0.241     -0.425  0.199    -0.00    -5.91    -2.26     4.21
     2    0.116   -0.191      0.185  0.006    -0.64     3.74     4.43     6.34
     2   -0.108    0.352      0.157  0.006    -1.27     3.33     3.76     5.02
     1   -0.117   -0.245      0.300  0.010    -1.75     4.52     0.51     2.46
    -3   -0.187    0.369     -0.055  0.199    -3.49     1.63    -0.07     2.80
     3    0.228   -0.006      0.152  0.199     0.39     2.02     0.10     6.41
     2   -0.034   -0.036     -0.241  0.006     1.74     4.64    -5.40     6.86
    -3   -0.297    0.230     -0.545  0.199    -1.15     3.48    -7.71     9.48
     3    0.178   -0.423      0.211  0.199     0.66    -8.05     6.11    14.56
    -2   -0.938    1.035     -0.291  0.006    -5.89     2.82    -0.19     1.83
     2    0.179   -0.011     -0.069  0.006     2.83     2.20    -3.48     4.64
     1   -0.160    0.445     -1.442  0.010     1.89     4.54   -10.82    11.57
     1    0.232    0.273     -0.307  0.010     1.37     3.83    -1.03     1.45
     1    0.161   -0.090     -0.053  0.010     0.20    -0.11    -1.40     6.55
    -3   -0.426   -0.054     -0.508  0.199    -3.43    -1.31    -3.21     5.56
     1   -0.310   -0.178     -0.178  0.010    -1.04    -3.80    -2.35     3.98
    -1    0.015   -0.180      0.280  0.010    -2.72    -3.59     1.28     1.82
     3   -0.414    0.590      0.106  0.199    -5.42    -2.49    -0.33     3.39
    -2    0.269   -0.415      0.063  0.006    -0.23    -4.84     2.18     5.78
     2    0.048   -0.019     -0.450  0.006    -2.26     1.20    -3.45     7.45
    -2    0.217   -0.003     -0.440  0.006     2.36     2.79    -1.62     2.83
    -1   -0.336   -0.256     -0.281  0.010    -3.67    -3.76    -6.82     9.66
    -1    0.627   -0.593     -2.285  0.010    -0.09    -2.28    -6.05     6.72
    -1    0.857    0.692      0.417  0.010    -0.95     0.65    -0.09     2.70
    -1    0.256   -0.448     -0.902  0.010    -3.51    -2.79    -5.89     6.82
    -1   -0.229   -0.179     -0.145  0.010    -4.26    -2.85    -1.26     1.72
    -3   -0.264    0.011     -0.042  0.199    -6.99    -2.38    -0.77     4.11
    -2    0.289    0.513     -0.087  0.006     2.14     0.71    -1.68     4.10
     1   -0.035    0.032     -0.057  0.010     4.09     2.42    -4.75     8.23
    -2   -0.153   -1.166      1.809  0.006    -1.54    -2.49     3.23     4.94
    -2   -0.228   -0.728      0.923  0.006    -3.34    -1.38     1.75     2.94
    -1   -0.261   -0.002      0.229  0.010    -2.40     0.42     0.93     2.75
    -2   -0.141    0.475     -0.919  0.006    -2.63     6.70    -2.83     3.75
     2    0.136    0.167      0.216  0.006    -1.84     6.06     1.32     2.06
     2   -0.169   -0.007      0.237  0.006    -7.02    -1.89    11.11    14.73
    -1    0.053    0.958      0.223  0.010    -0.65     5.85     0.99     1.92
    -2    0.201    0.366      0.024  0.006     3.04     0.74    -1.45     3.93
     1    0.253   -0.251     -0.165  0.010     3.24    -3.67    -0.54     3.80
     1    0.062   -0.023     -0.091  0.010     6.69     5.44    -5.72    12.41
    -2    1.523    0.098      0.195  0.006     1.45     3.05     1.41     4.00
    -2    0.261   -0.092     -0.071  0.006     2.26     5.82    -2.23     5.54
     3   -0.491    0.257     -0.806  0.199    -5.77     3.02    -8.80    11.70
     2   -0.729    0.713      1.366  0.006    -4.21    -1.12     3.45     4.49
     2   -0.155    0.281     -0.283  0.006    -3.76    -2.63     0.13     1.07
     3   -0.414   -0.021     -0.470  0.199    -7.03     0.96    -7.54    10.58
    -1    0.204   -0.030     -0.773  0.010     0.66    -0.90    -1.73     4.74
     1   -0.117    0.441      0.713  0.010    -0.82     1.53     5.77     7.06
    -2   -0.408    0.269     -0.410  0.006    -4.19     6.00    -0.46     2.52
     3    0.125   -0.074      0.365  0.199    -1.37     2.16     4.21     6.99
    -1    0.322    0.485      0.420  0.010     2.02     5.70    -0.02     0.17
    -2    0.325    0.430     -0.136  0.006     1.98     5.65    -0.03     0.11
    -1    0.194   -0.061     -0.207  0.010     0.43     5.97    -2.35     3.15
     1    0.139   -0.151     -0.214  0.010     0.30    -3.54   -12.89    13.98
    -1    0.079    0.056      0.050  0.010     0.99     1.58    -3.19     8.80
     2    0.076   -0.602      0.054  0.006     0.19     2.51    -3.31     5.04
    -2    0.158    0.451     -0.404  0.006    -1.49     7.07    -1.18     2.36
    -1   -0.705   -0.261      2.373  0.010    -3.32    -2.79     1.08     1.32
     1   -0.513   -0.108      1.214  0.010    -6.38    -3.96     4.21     5.99
     2    0.038    0.223     -0.169  0.006    -1.64     6.19     0.41     2.15
    -3   -0.023   -0.582      0.342  0.199    -1.37     3.58     1.56     2.38
     2   -0.032   -0.958     -1.700  0.006     1.39    -4.03    -1.57     1.82
    -2   -0.055   -0.550     -0.530  0.006     1.21    -4.41    -0.88     1.52
     2    0.046   -0.010      0.097  0.006    -2.93     0.77     1.38     3.74
     2   -0.125    0.373     -0.298  0.006     0.24     3.74    -3.15     6.36
     2   -0.257   -0.857     -0.277  0.006    -2.75    -1.88    -5.26     9.39
    -1    1.036   -0.686      0.493  0.010     5.07    -1.54     0.18     3.72
    -1    0.072    0.027     -0.310  0.010     1.83    -1.84    -1.84     2.28
    -1   -0.199    0.021      0.218  0.010     1.10    -2.45     1.78     4.80
    -2   -0.619   -0.518      0.352  0.006    -4.03     3.34     0.20     0.59
     1   -0.005    0.688      0.635  0.010    -4.36     5.29     1.41     2.45
    -1    0.234    0.224      0.814  0.010     2.86     1.28    14.91    16.26
     3   -0.920   -0.741      1.608  0.199    -1.33    -2.52     1.70     2.99
    -1   -0.083   -0.214     -0.297  0.010    -1.10     0.64    -3.77     6.19
     1   -0.302   -1.010     -1.416  0.010    -2.16    -2.66    -2.85     4.53
    -1   -0.204    0.085      0.264  0.010    -8.70     6.97     9.20    15.72
     1   -0.066    0.146      0.321  0.010     0.29     2.90     4.40     5.72
     1    0.050    0.214      0.073  0.010     0.68     2.85     4.36     6.10
    -1    0.384   -0.063      3.252  0.010     2.57     4.89    33.91    34.40
     2   -0.479   -0.493      0.574  0.006    -2.03    -2.16     1.93     3.40
     1    0.003    0.001     -0.091  0.010    -2.74    -2.53    -5.47     9.87
     1   -0.215   -0.306      2.800  0.010    -5.23    -1.13    30.58    31.35
    -3    0.553    0.224      0.759  0.199     8.59     4.43     9.51    13.33
     2   -0.031    0.307     -0.200  0.006     3.16     2.21     0.44     1.66
    -1   -0.414    0.375      0.348  0.010    -0.28     3.63     1.17     2.08
     3    0.123    0.103     -0.335  0.199     4.31     4.44   -13.09    18.79
    -2    0.207    0.193     -0.772  0.006     1.25     4.55    -1.62     2.11
     1    0.541    0.212     -0.600  0.010     0.66     2.75    -1.27     5.63
     1   -0.276    0.462      0.153  0.010    -4.55     5.12    -0.21     1.69
    -2   -0.345    0.850     -0.163  0.006    -5.88    11.91    -0.45     8.58
     2    0.127   -0.049      0.139  0.006    -1.33     4.80     7.37     8.46
     1   -0.358    0.013      0.076  0.010    -2.77     5.00     2.57     4.30
     1   -0.225    0.057      1.333  0.010    -0.59     3.53     7.35     7.89
    -1    0.250   -0.189      0.046  0.010     1.57     2.38     2.62     3.69
     1    0.145    0.351      1.608  0.010     2.66     3.31     8.79     9.23
     3   -0.888    0.659      0.173  0.199    -3.87     1.05     0.13     1.66
    -2    0.067    0.598     -0.101  0.006    -3.47     2.12     0.77     3.59
     1   -0.472    0.497      0.654  0.010    -1.61    -0.97     4.01     5.07
    -1   -0.156    0.474      0.295  0.010     0.94     2.93     1.37     4.43
     1    0.214    1.333     -0.568  0.010     0.90     4.66    -0.04     0.11
    -1    0.006    0.119      0.039  0.010     0.10     4.75    -0.04     1.21
    -1   -0.237    0.008      0.555  0.010    -4.34    -4.48     0.05     0.91
     1   -0.382    0.088      0.299  0.010    -3.93    -4.64     0.11     0.53
    -3   -0.044   -0.365      0.418  0.199    -3.74   -21.41    27.55    37.90
    -1    0.028   -0.117      0.798  0.010    -2.33    -4.83     1.79     2.03
    -2    1.155   -1.299      0.715  0.006    -1.12    -5.45     0.47     1.13
    -2   -0.421   -0.150     -0.083  0.006    -4.27    -0.72    -0.82     3.77
     1   -0.132   -0.075     -0.280  0.010    -2.39     1.93    -4.43     6.91
    -2    0.002    0.012      0.010  0.006     8.63     4.52     9.50    13.33
     1   -0.373    0.218      0.490  0.010     0.20     5.88     1.46     2.49
    -3    0.072   -0.132     -1.415  0.199    -1.30    -3.29    -4.13     4.64
     2   -0.028    0.162     -0.392  0.006    -2.77    -0.91   -18.57    19.98
    -1   -0.291    0.435      0.678  0.010    -4.55     4.26     0.66     1.19
     2   -1.920   -0.758      0.668  0.006    -6.73     3.41     1.52     3.39
    -1    0.036   -0.091     -0.151  0.010    -0.20    -4.76    -2.83     6.88
    -1    0.183   -0.037     -0.083  0.010     4.87    -2.79    -0.61     1.97
    -1    0.024   -0.534     -0.359  0.010    -1.51   -15.35    -8.72    16.41
    -2    0.498    0.051      0.371  0.006     1.10    -0.95     0.35     1.76
     1    0.187    0.058     -0.252  0.010     7.39     3.26   -10.88    18.94
     2    0.032   -0.013      0.038  0.006    -1.02    -4.20     2.79     8.22
    -1   -0.019   -0.388      0.047  0.010    -0.36     1.21     0.72     3.93
     1   -0.685   -0.130     -0.273  0.010    -6.59    -4.55    -0.14     3.23
    -2   -0.159   -0.028     -0.069  0.006    -5.81    -1.00    -1.48     4.10
