      1      1   7579    1.9717      184 187   6 178   3 184      5.0202
  -321    0.015   -0.831      0.2367  0.494    -1.01    -6.88     0.58     1.60
  -211   -0.001    0.195     -0.0649  0.140 0.23E+05 0.46E+05 -.51E+05 0.86E+05
   211    0.120    0.345     -0.0809  0.140     5.95     4.17    -0.77     2.20
   111    0.040   -0.189      0.4594  0.135     3.09    -9.32     7.88    11.20
    22    0.026   -0.140     -0.2608  0.000     5.92    -0.86    -1.40     1.60
  -211   -0.426    0.366     -0.0660  0.140    -6.24     6.48    -1.70     3.40
  -211    0.442    0.118      0.3965  0.140    20.95     1.56     1.55    29.40
    22   -0.167   -0.204      0.4911  0.000     0.92     3.63     1.41     1.60
   111   -0.292    0.182      0.3706  0.135    -6.43    -0.38     1.70     3.60
   111   -1.015    0.048     -1.7203  0.135    -7.73    -0.98    -5.63     7.40
   111   -0.110   -0.319     -0.2146  0.135   -11.41    -6.57    -0.73     9.40
   111   -0.533   -0.513     -0.2838  0.135    -8.89    -3.42    -1.89     6.40
   111    0.159   -0.183      0.2837  0.135    -1.74    -9.77     1.55     7.20
   111    0.284    0.541      0.1259  0.135     5.66     6.46    -0.93     5.00
   211    1.020   -0.043     -1.8488  0.140    14.43    -5.97   -17.84    21.40
    22    0.386    0.637     -1.6045  0.000    -0.54     4.71    -1.63     1.80
   211   -0.228    0.216     -0.0564  0.140    -1.29    17.91    -7.91    22.60
   111    0.235    0.386      0.2509  0.135     4.51     4.54     4.72     6.40
   211   -0.601   -0.154     -0.7959  0.140    -9.56     7.53    -8.89    12.60
   111    0.039    0.067     -0.1730  0.135 0.23E+05 0.46E+05 -.51E+05 0.86E+05
    22    0.373   -0.231     -0.9681  0.000     1.20    -1.36    -1.64     1.80
  -211    0.103    0.019     -0.7210  0.140     7.37    -2.63   -11.22    13.20
    22   -0.535    0.540      1.4569  0.000 -.16E+06 0.24E+06 0.82E+06 0.88E+06
    22    0.068   -0.083     -0.2452  0.000     1.59    -2.55    -1.65     1.80
    22    0.121   -0.483     -1.1368  0.000     1.13    -0.51    -1.65     1.80
   111    0.206    0.347     -0.3711  0.135     5.97     4.12    -0.87     2.20
   111    0.137    0.669      0.0841  0.135     4.78     7.53     2.09     8.00
  -211   -0.199    0.553     -0.5713  0.140    -4.94     6.33    -1.11     1.80
    22    0.183    0.390      1.0376  0.000     5.39     1.92     1.85     2.00
   211   -0.351   -0.483      0.0686  0.140     0.35    -7.51     0.39     2.80
   111   -0.615    0.101      0.0457  0.135   -11.93     7.18    -2.81     8.60
    22   -0.280    0.193     -0.8300  0.000     2.53    -0.62    -1.85     2.00
   211   -0.707   -0.088     -0.1629  0.140    -6.95    -0.82    -0.41     2.00
  -211    0.355    0.061      0.2382  0.140    13.85    -2.87    -0.51    14.80
   211    0.156    0.175     -0.2394  0.140     5.23     8.84    -5.31     9.20
   111   -0.033    0.198     -0.0146  0.135    -1.19    17.95    -7.89    22.60
    22   -0.017    0.016      0.0588  0.000     0.57    -1.68     1.86     2.00
   111    0.107    0.412     -0.9647  0.135     5.01     5.44    -3.97     4.60
   111    0.835    0.399     -0.1180  0.135    15.36     1.97    -5.60    12.80
  -211    0.515   -1.259      2.0762  0.140     5.27    -7.87     7.71     9.00
   111   -0.338   -0.596     -0.1680  0.135    -8.99    -9.60    -0.21     8.40
  -211    0.288   -0.489     -0.1572  0.140     1.27    -7.14    -0.42     2.20
   111    0.000   -0.483     -1.1324  0.135     1.04    -7.12    -7.98     8.40
   111   -0.077   -0.178      0.7347  0.135    -3.88    -5.89     1.96     2.60
   211    0.145   -0.249      0.0491  0.140     6.48    -2.23     0.23     2.20
   111    0.175   -0.441      1.9071  0.135     3.40    -6.48     8.28     8.60
    22    0.398    0.068     -1.1135  0.000     5.67     0.26    -2.07     2.20
   111   -0.194    0.108      0.1544  0.135  -358.04    35.07   187.34   475.55
   111   -0.514   -0.017      0.2433  0.135  -358.09    34.99   187.33   475.55
   111   -0.643   -0.229     -0.7977  0.135   -11.12   -11.01   -16.14    20.40
   111   -0.868   -0.017     -0.0681  0.135   -10.60     4.32     2.58     8.80
   211   -0.618   -0.224      0.0931  0.140   -10.43    -1.73     0.14     8.80
  -211   -0.221    0.301     -0.0989  0.140    -2.94     7.30    -0.64     3.60
   111    0.156   -0.483     -0.5304  0.135    -0.00   -11.66   -10.97    18.60
   111    0.538    0.080      1.2865  0.135     6.43     2.94     2.79     3.40
  -211   -0.154    0.656      0.7335  0.140    -4.53     6.63     1.92     3.40
   111    0.820    0.620     -0.7548  0.135     5.01    10.26    -3.37     8.20
   211   -0.281   -0.191     -1.1639  0.140    -2.66    -7.77   -27.27    28.40
  -211    0.192    0.216     -0.0785  0.140    -4.25     6.48     1.01     2.60
   211   -0.632    0.827      0.2003  0.140   -10.64     9.76    -0.10    12.40
   111   -0.352    0.371      0.1166  0.135    -6.19     8.46     3.68     7.00
  -211   -0.141   -0.484      0.1921  0.140    -7.25    -8.54     3.16    13.40
   111   -0.678    0.244     -0.1509  0.135    -9.57    -5.29    -4.70     9.20
   111   -0.142   -0.259     -0.3229  0.135    -3.75    -5.75    -1.60     2.40
   211    0.290   -0.031     -0.0123  0.140     7.84     1.54    -0.09     2.40
   111   -0.159   -0.090      0.2106  0.135 -.98E+04 -.10E+05 0.29E+05 0.34E+05
   211    0.186   -0.032      0.0679  0.140     9.73     9.50    -7.21    19.20
  -211   -0.257   -0.504      0.6038  0.140    -5.47   -18.30     8.17    17.60
   211    0.549    0.546     -0.0673  0.140     3.55     6.87    -0.41     5.20
  -211    0.239   -0.684      1.5104  0.140     0.81   -10.56    11.47    13.60
   211   -0.622    0.107     -0.7023  0.140    -5.84     5.60    -2.00     2.80
   111    0.257    0.632      1.1642  0.135    -4.83     1.69     6.37     7.40
   111   -0.576   -0.386      0.5575  0.135    -7.14    -2.54     2.74     5.60
   111   -0.286   -1.239      1.0504  0.135     2.03    -6.52     2.77     4.00
  -211   -0.195   -0.077      0.3521  0.140    -5.02    -7.27     2.79    13.40
   111   -0.273   -0.298      1.0166  0.135 -.98E+04 -.10E+05 0.29E+05 0.34E+05
   211   -0.117    0.374     -0.3653  0.140    -1.50     6.65    -1.43     2.40
  -211   -0.345   -0.155     -0.8431  0.140    -6.10     2.83    -2.36     3.00
   111    0.012   -0.004      0.1743  0.135     0.15     2.32     1.81     6.40
  -211   -0.223   -0.649     -0.4184  0.140    -5.50    -5.18    -1.22     2.40
   111    0.050   -0.316     -0.0558  0.135    -0.73    -7.03     2.32     5.00
   111   -0.171   -0.018     -0.0048  0.135   -11.56     1.01    18.53    23.80
   111    0.221   -0.052     -0.3211  0.135 0.21E+06 -.13E+06 -.40E+06 0.48E+06
   211   -0.473   -0.013     -0.8441  0.140    -5.61     5.38    -1.92     2.40
   111   -0.021   -0.083      0.1200  0.135    10.55    -5.61    14.80    16.20
   111    0.215    0.450      1.2173  0.135     3.84     5.55     4.68     5.40
   211    0.317   -0.280     -0.3582  0.140     6.75    -1.14    -1.44     2.40
   211   -0.632   -0.140     -0.2095  0.140    -8.47    -3.01    -1.22     5.80
   211   -0.233   -0.539      0.6158  0.140    -3.60    -9.68     9.27    14.00
  -211   -0.402    0.033     -0.2651  0.140   -17.94     3.49     2.91    23.20
   211   -0.179   -1.058      0.6645  0.140    -3.89    -6.01     1.87     2.60
   211    0.388    0.292      1.5208  0.140     4.97     9.91    14.92    17.00
   111    0.246    0.093      0.0801  0.135     6.27     5.18     0.59     2.60
  -211   -0.069    0.165      0.0431  0.140    -7.21    10.35     9.17    16.80
   211   -0.013   -0.043      0.1269  0.140     2.15    -5.21     4.30    16.00
   211    0.349    0.009      0.0470  0.140     7.54     2.52     0.32     2.60
   111   -0.049   -0.181     -0.8050  0.135    -1.18    -7.15   -14.96    16.60
    22   -0.052   -0.003      0.1735  0.000    -3.79    -4.54     2.49     2.60
   111   -0.096    0.211      0.3537  0.135    -7.00     6.03    13.84    19.60
    22    0.079    0.010      0.2669  0.000     1.23     2.29     2.49     2.60
   111    0.249   -0.434     -0.0596  0.135     3.82    -5.62    -0.05     3.60
   111   -0.425   -0.427      0.1235  0.135   -14.71   -11.28    -1.95    25.60
   211   -0.357   -0.142     -0.6066  0.140   -11.02    -2.73    -9.46    16.20
   211    0.337    0.247     -0.0375  0.140    10.38     1.41     2.60     8.40
  -211   -0.095    0.604     -0.7217  0.140    -1.16    12.89    -6.06     9.80
   111   -0.554    1.004      0.4241  0.135    -4.30     8.52     1.61     4.60
   111    0.773   -0.313     -0.9648  0.135    13.37     1.39   -11.00    15.00
   111    0.143   -0.068     -0.4384  0.135 0.21E+06 -.13E+06 -.40E+06 0.48E+06
   211   -0.003   -0.224      0.0224  0.140 -.33E+05 -.84E+05 -.35E+05 0.13E+06
   111    0.532   -0.118     -0.2356  0.135     7.84    -1.05    -0.78     2.60
  -211   -0.187   -0.243     -0.1830  0.140    -5.56    -6.54    -1.24     2.60
   111    0.512    0.213      0.0504  0.135     6.04    -0.19    -0.06     8.80
   111   -0.153   -0.203     -0.0466  0.135 -.33E+05 -.84E+05 -.35E+05 0.13E+06
   111    0.329   -0.128     -0.0919  0.135    13.86    -2.96    -0.66    14.80
   111    0.429    0.196      0.1089  0.135     6.66    12.35    -2.91    12.20
   211   -0.308   -0.130      0.0780  0.140    -4.58    -8.63     3.66     8.00
  -211   -0.130    0.106      0.1553  0.140    -9.25    -0.62     0.08     4.80
   111    0.062    0.169      0.0704  0.135     2.71     6.03     0.70     2.80
    22    0.161   -0.006      0.5913  0.000    -4.35    -0.51     2.70     2.80
  3112    1.115    0.140     -0.0516  1.197     5.20     3.13     0.01     2.80
   211   -0.382   -0.259     -0.0181  0.140    -9.62    -1.59    -2.79     9.20
   111   -0.089   -0.198      0.0366  0.135 -.62E+05 -.15E+06 0.13E+06 0.22E+06
    22   -0.096    0.051      0.4058  0.000     1.04    -0.11     2.70     2.80
   111    0.457    0.019      0.8312  0.135     4.81     5.91     9.21     9.80
   111   -0.643   -0.271      1.6193  0.135    -4.90     4.40    26.62    27.80
   211   -0.462   -0.113      0.2012  0.140    -8.00    -6.99     2.08     9.40
   111   -0.009    0.172      0.5943  0.135    -1.38    11.07    11.34    16.20
   111   -0.189   -0.519      0.5357  0.135 -.62E+05 -.15E+06 0.13E+06 0.22E+06
   111   -0.136   -0.590     -0.4849  0.135    -4.44    -6.13    -1.12     3.40
   111   -0.028    0.225     -0.2668  0.135    -1.66     6.58    -1.93     2.80
   111    0.253   -0.798      1.6987  0.135     5.13    -5.42     4.52     5.20
   111   -0.870    0.132     -0.6046  0.135   -10.06    -2.29    -7.14    10.20
   211   -0.427    0.035     -0.6927  0.140    -8.07    -0.43   -11.53    16.60
  -211   -0.155   -0.230     -0.3798  0.140    -1.39    -2.30    -6.70    12.40
   111   -0.523   -1.897     -0.9016  0.135    -4.53    -8.00    -1.69     5.40
   111   -0.259    0.245      0.1082  0.135    -1.24    12.50    -0.06    10.00
   211    0.027   -0.234      0.0212  0.140     4.48    -4.27    -0.84     4.80
   211    0.092    0.689     -0.2301  0.140     0.52    15.99    -0.08    18.80
   111   -0.066   -0.444      0.0386  0.135    -3.21    -4.77     2.37     3.40
   111    0.003    0.167     -0.0823  0.135     6.25    -0.77    -5.09     7.20
   111    0.238   -0.686     -0.2691  0.135    -0.78   -10.64    -4.20     7.80
   211   -0.061    0.284     -0.0465  0.140    -5.59    -0.49    -4.49     7.80
   111    0.033   -0.036     -0.1024  0.135 0.22E+06 -.99E+05 -.89E+06 0.10E+07
  -211   -0.216   -0.120      1.4733  0.140    -6.60    -0.79     6.15     6.40
  -211    0.599    0.784     -0.0903  0.140     3.85    11.91    -0.96     9.00
   111   -0.002   -0.016     -0.2004  0.135 0.22E+06 -.99E+05 -.89E+06 0.10E+07
   111    0.264   -0.437     -0.1945  0.135     0.75    -6.63     0.99     4.20
   111    0.008   -0.028     -0.1300  0.135 -.99E+05 0.41E+05 -.92E+05 0.18E+06
   111   -0.133    0.092     -0.3915  0.135     1.71     9.19    -5.75    11.20
   111   -0.304    0.164     -0.1970  0.135 -.99E+05 0.41E+05 -.92E+05 0.18E+06
   211    0.110   -0.088     -0.0303  0.140     2.72    -6.46    -4.97    11.00
   211   -0.072   -0.016     -0.1823  0.140   -10.68    -3.04   -19.92    23.80
   111   -0.150   -0.163      0.0457  0.135     2.39   -12.22     7.83    15.20
    22   -0.112   -0.085     -0.5801  0.000    -2.46    -2.10    -2.92     3.00
  -211   -0.579   -0.135     -0.2178  0.140    -8.17    -2.47    -1.36     7.00
    22   -0.361   -0.230      0.1535  0.000 -.40E+06 -.31E+04 0.79E+04 0.54E+06
    22   -0.054    0.203      0.8739  0.000     2.11     2.58     2.92     3.00
  -211   -0.027    0.104      1.3444  0.140     7.26     4.08     9.48    10.00
   111    0.007   -0.135      0.3375  0.135    -3.54    -9.62     9.31    14.00
   211    0.135   -0.545     -0.2394  0.140     3.42    -5.71    -0.24     3.20
  -211   -0.078    0.026      0.0070  0.140 -.80E+05 0.11E+06 0.13E+06 0.27E+06
   111   -0.003    0.146      0.0563  0.135 -.80E+05 0.11E+06 0.13E+06 0.27E+06
   111   -0.018   -0.726     -0.6923  0.135 -.89E+03 -.19E+06 -.18E+06 0.28E+06
   111    0.043   -0.156     -0.0881  0.135 -.89E+03 -.19E+06 -.18E+06 0.28E+06
  -211    0.059   -0.226     -0.3504  0.140     4.34     0.11    -9.34    10.80
   111    0.236    0.608      1.4332  0.135     5.78    12.99    13.12    17.60
   321    0.216    0.449     -0.3344  0.494     0.93     6.28    -1.43     3.20
   111   -0.328    0.590      1.4506  0.135    -0.14     6.33     6.38     7.00
   111   -1.082    0.568     -2.6086  0.135    -6.67     7.72    -9.71    11.40
   111   -0.560    0.004      1.0683  0.135    -9.10    -1.82    32.91    36.47
   111   -0.996    0.340     -1.3057  0.135   -10.18     4.86    -5.92     9.40
    22   -0.112   -0.043      0.3045  0.000 -.25E+05 0.21E+05 0.24E+05 0.14E+06
   211    0.332    0.399     -0.0900  0.140     4.69     1.49     0.00     6.00
   111   -0.326    0.159      0.8979  0.135   -13.54     8.21    14.14    20.40
  -211   -0.008    0.581     -0.0927  0.140    -0.35    16.79     1.00    17.40
    22   -0.471   -0.006     -2.0435  0.000    -6.14     1.26    -3.12     3.20
   111    0.420   -0.105      1.2135  0.135     2.09    -0.82    11.74    13.20
 -3222    2.072   -1.071      2.1184  1.189     3.36    -4.20    -0.01     3.20
   111    0.029    0.366      0.3447  0.135    -2.55     6.66     3.52     5.00
    22   -0.676   -0.001     -0.4051  0.000 -.12E+05 -.16E+04 -.12E+05 0.20E+05
   111    0.107    0.010      0.1385  0.135 0.12E+05 -.93E+04 -.38E+03 0.32E+05
   211    0.065   -0.107     -0.1476  0.140   -12.03     9.40     3.50    14.80
   211    2.278    1.121      7.1298  0.140     9.79     1.39    11.86    13.00
   211   -0.038    0.208      2.8488  0.140    -5.76     3.50    14.84    16.80
   111    0.105   -0.067     -0.0357  0.135 0.12E+05 -.93E+04 -.39E+03 0.32E+05
   111    0.719    0.789      0.9802  0.135     5.24    11.71     8.64    13.00
 -3222    1.408    1.708      2.1035  1.189     1.27     7.67     1.97     3.20
  -211    0.372   -0.610      0.1746  0.140     0.84    -5.22     0.54     6.00
  -211    0.123    0.218     -0.1249  0.140    -6.71    11.75    -0.86    12.20
   211    0.100    0.064     -0.2191  0.140     7.18     2.31    -3.72     6.40
   211   -0.126   -0.038      1.0012  0.140     6.52    -0.02     2.95     3.40
   111   -0.152    0.350     -0.6370  0.135    -3.56     4.32    -6.74     8.00
   111    0.497    0.128     -0.0513  0.135    10.00    -0.84     6.20    14.00
   211   -0.250   -0.184      0.1525  0.140    -0.13    -7.96     4.59    15.60
   211   -0.784   -0.008     -0.5003  0.140    -5.63    -4.86    -1.07     3.60
  -211   -0.179   -0.122      0.1092  0.140    -1.15    -1.20    -0.96     8.80
   211    0.124   -0.001      0.0036  0.140   -19.71     4.50     2.89    27.60
  -211   -0.008   -0.067     -0.7638  0.140    -3.57    10.51   -25.80    29.00
  2212   -0.870    0.114      0.9053  0.938    -7.52     2.15     1.91     3.40
   111   -0.302   -0.071      2.0644  0.135    -3.19     4.43    12.76    13.20
   211    0.739   -0.726      0.6371  0.140     4.23    -5.03     6.65    10.20
    22    0.033   -0.062      0.3186  0.000     1.38     4.40     3.32     3.40
   111   -0.053   -0.158     -0.0210  0.135 0.34E+06 -.70E+06 -.15E+06 0.11E+07
   211   -0.025   -0.265      0.3323  0.140     3.67    -7.18    20.13    23.60
   111   -0.446   -0.246     -0.9151  0.135   -10.70    -3.08   -19.94    23.80
  -211    0.888    0.669      1.0100  0.140     6.46     3.09     2.72     4.00
  -211   -0.388   -0.322     -0.2322  0.140    -8.13     1.16    -1.38     3.40
  -211   -0.516   -0.181     -0.3859  0.140   -12.33    -0.91    -1.57    13.00
  -211    0.166    0.421     -0.0049  0.140     2.74     3.90    -3.13     4.60
   111    0.743   -0.772      1.2550  0.135    -0.12    -8.14     3.73     4.40
   111    0.697    0.838     -1.8369  0.135     4.56     5.66    -3.74     4.20
   111   -0.093    0.182     -0.2013  0.135     1.16    10.82     3.09     9.80
   111   -0.456    0.768      4.7206  0.135    -8.18     8.86    27.04    28.20
   111   -0.001    0.026     -0.4051  0.135    -0.81     7.14    -9.01    13.20
   111   -0.452    0.091     -0.4097  0.135    -9.70     0.18    -6.64    11.80
   111    0.254   -0.031      0.8641  0.135     7.59     3.37    13.06    17.80
   111   -0.462   -0.280      0.2115  0.135    -6.03    -6.88     3.60     9.40
   111    0.126   -0.258     -0.1125  0.135 0.34E+06 -.70E+06 -.15E+06 0.11E+07
    22   -0.534   -0.288     -0.0074  0.000 -.74E+05 -.24E+05 -.36E+05 0.10E+06
  -211   -0.288   -0.176     -0.8963  0.140    -1.64    -3.92    -6.25     7.80
   111   -0.202   -0.424     -1.0794  0.135    -3.28    -3.43    -5.28     6.00
   111    0.298   -0.684     -0.0131  0.135     6.31   -10.47     0.72    12.80
   211   -0.023   -0.046     -0.1205  0.140   -12.07   -15.41     0.96    21.40
   111    0.097    0.138      0.0957  0.135     6.66     1.23    -2.75     5.80
   211    0.128    0.095      0.3089  0.140     7.29    -0.54     7.07     7.60
   111   -0.191   -0.194      0.0085  0.135 -.41E+05 -.86E+05 0.43E+05 0.14E+06
   111   -0.039   -0.379     -0.3439  0.135    -9.31   -14.46    -6.87    19.00
   111    0.758   -0.114      0.2453  0.135     9.28    -2.08     4.79    13.00
   111   -0.182    0.014     -0.0575  0.135    -9.61    -1.47    -2.83     9.20
   111   -0.051   -0.007     -0.1290  0.135     1.38   -13.19    -5.23    12.80
   111   -0.328   -0.269     -0.0463  0.135    -6.99    -2.37     3.40     7.60
   211   -0.301   -0.649      2.3446  0.140    -4.31    -7.42     9.09     9.60
   111   -0.439   -0.020     -0.5989  0.135    -5.39    -5.00    -6.55    12.40
   211    0.898   -0.351      0.0445  0.140     7.71    -1.51     0.93     8.00
  -211    0.331   -0.666      0.1873  0.140     1.33    -9.46     1.16     5.00
   111   -0.338    0.188      0.1636  0.135    -7.33     3.61     0.41     3.60
  -211   -0.347   -0.203     -0.1149  0.140   -12.54     1.16     4.34    14.80
   111   -0.193   -0.372     -0.2214  0.135    -1.72    -6.88   -10.40    14.00
   111    0.862   -0.455      0.6246  0.135     7.13    -3.85     1.96     8.80
   111   -1.883    0.791     -6.2144  0.135   -13.87     5.42   -26.06    27.60
   211   -0.452   -0.103     -0.7967  0.140    -5.68    -3.58    -2.94     3.60
    22    0.346   -0.005     -1.6763  0.000    -4.51     0.48    -3.53     3.60
  -211    0.280    0.309      1.0780  0.140     6.36     3.67     8.42    11.20
   211   -0.059   -0.008      0.2494  0.140     1.86    -6.61     3.46    14.40
  -211    0.367   -0.045     -2.7450  0.140     4.74    -0.76   -10.62    10.80
   111    0.483    0.190     -0.1675  0.135     5.09    -1.06    -2.48     5.60
   111   -0.066   -0.134      0.2108  0.135 -.41E+05 -.86E+05 0.43E+05 0.14E+06
  -211   -0.502   -0.391      0.7459  0.140    -6.74    -4.12     2.18     4.20
   111    0.439    0.040      0.1528  0.135     7.47     4.57     1.00     3.60
  -211    0.171    0.368     -1.5668  0.140     8.96     6.44   -22.54    24.40
  -211    0.115    0.128      0.2137  0.140   -11.85     7.64    16.61    26.20
   111   -0.078   -0.001     -0.0010  0.135    -0.77     1.56     0.89     7.20
   111   -0.160   -0.212     -1.7412  0.135    -2.37    -6.77    -8.94     9.20
   111    0.252    0.440     -1.1867  0.135     0.46     1.15    -7.62     8.80
   111   -0.376   -0.070      0.1138  0.135   -13.78    10.95    -4.07    26.40
   111    0.014   -0.526      0.6366  0.135    -1.97    -7.34     2.22     5.40
  -211    0.208    0.246     -0.1759  0.140    -4.32    24.14    -8.47    29.60
  -211    0.018   -0.028      0.3525  0.140     1.07     2.44     4.24     7.40
  -211    0.034   -0.627     -0.0625  0.140    -0.96    -9.27    -0.35     3.60
   111   -0.236   -0.842      2.8882  0.135     0.55    -7.36     8.64     9.00
   111   -0.131    0.335     -0.1504  0.135     2.02    12.24   -13.88    20.20
  -211    0.203   -0.049     -0.0985  0.140     2.46    -7.47     1.52    13.00
   111    0.315    0.186      0.2950  0.135     4.53     5.04     1.68     3.60
   111    0.424    0.056     -1.8256  0.135     3.44     5.84    -7.97     8.60
   111    0.765    0.527      1.6015  0.135    16.57    10.93    29.82    34.64
   211   -0.067    0.848     -0.7554  0.140    -0.20     7.94    -4.71     6.20
   111   -0.010   -0.378     -0.4511  0.135    -2.43    -3.49     0.47     6.60
  -211    0.146    0.159      0.2351  0.140     7.60    -1.54     5.36     7.60
  -211   -0.139   -0.114      0.3348  0.140    -5.54    -5.91     2.98     3.60
  -211   -0.137    0.622     -0.4179  0.140    10.34    58.10   -54.99    87.07
  -211   -0.043    0.004      0.6381  0.140    -3.12    -1.36    25.04    29.00
  -211    0.652   -0.883      1.5604  0.140     0.50    -8.25     4.48     5.80
  -211    0.276   -0.838     -0.0407  0.140     1.56    -9.41     0.78     5.00
   111   -0.029   -0.214     -1.3280  0.135    -1.91    -1.10   -12.28    14.00
   111   -0.122   -0.399      0.1068  0.135     0.03   -13.51    15.31    22.00
   111   -0.046   -0.052     -0.1879  0.135    -3.08    -8.61    -5.48     8.20
  -211    0.422    0.789     -0.1201  0.140     5.29     5.86     0.27     3.80
   211   -0.495   -0.525      0.3358  0.140    -6.56    -4.48     2.01     3.80
   211    0.358   -0.264     -0.8182  0.140     6.46     0.18    -3.17     3.80
   111    0.076    0.029     -0.0679  0.135    10.46    57.97   -54.96    87.07
   211    0.180    0.565      0.9659  0.140    14.36    31.53    46.57    61.99
  -211   -0.451   -0.618     -2.2613  0.140    -4.93    -5.56    -5.42     6.20
    22   -0.046   -0.329     -1.6838  0.000    -0.03     3.70    -3.73     3.80
  -211   -0.325   -0.676     -0.1340  0.140    -4.29    -4.46    -0.57     5.20
  -211    1.210    1.745     -3.2064  0.140     5.40     5.68    -3.20     4.60
   111    0.548    0.297      2.8889  0.135     6.19     3.18    19.86    21.20
   111   -0.004   -0.584      0.7334  0.135    -2.48    -5.46     5.88     8.20
   111   -0.397   -0.293      1.0681  0.135    -7.99    -2.80     8.68     9.80
   111   -0.066   -0.631      0.4798  0.135     0.42    -9.83     6.49    12.40
  -211   -0.080    0.529     -0.5751  0.140     2.55    14.04    -9.56    17.80
  -211    0.214    0.200      0.2948  0.140    20.46     2.97    11.47    20.60
  -211    0.383   -0.024      0.5617  0.140     6.78     2.52     3.66     5.00
